TrialID,Title,Phase,Status,Enrollment
NCT01754454,"Safety and Efficacy of UC-MSC in Patients With Acute Severe Graft-versus-host Disease",PHASE1 PHASE2,UNKNOWN,30
NCT01107054,"A Study to Investigate the Effects of PF00610335 on the QT/QTC Interval in Healthy Volunteers",PHASE1,COMPLETED,48
NCT07133854,"How Abnormal Function of Fat Tissue in Type 1 Diabetes Contributes to Fat in the Liver",NA,NOT_YET_RECRUITING,32
NCT06377605,"The Efficacy of Thoracic Erector Spinae Plane Block For Perioperative Analgesia in Laparoscopic Bariatric Surgery for Super Obese Patients.",NA,COMPLETED,60
NCT05214105,"The Predictive Capacity of Machine Learning Models for Progressive Kidney Disease in Individuals With Sickle Cell Anemia",N/A,UNKNOWN,400
NCT03312205,"CAR-T Cells for Relapsed or Refractory Haematopoietic and Lymphoid Malignancies",PHASE1 PHASE2,UNKNOWN,50
NCT05800405,"Evaluation of Bridging Radiation Therapy Before CAR T-Cell Infusion for the Treatment of Relapsed or Refractory Large B-Cell Lymphoma",EARLY_PHASE1,RECRUITING,9
NCT06112405,"Real World App-based CCAAP Management of Children With Asthma",NA,UNKNOWN,400
NCT05572905,"Effect of Acute Bout of Exercise on Levels of PAHSA",NA,COMPLETED,60
NCT02107105,"Evaluation of Quality of Life and Utilities Following Surgical Treatment of Stage I-IV Rectal Cancer",N/A,SUSPENDED,430
NCT03381105,"From PSA to Stockholm3: Study Part 1",N/A,ACTIVE_NOT_RECRUITING,13431
NCT03347305,"Measurement of the Energy Metabolism of Peritoneal Dialysis Patients",NA,UNKNOWN,24
NCT01957605,"Mean Systemic Pressure Measurement During Prone Position Surgery",N/A,UNKNOWN,40
NCT00957905,"Alvocidib and Oxaliplatin With or Without Fluorouracil and Leucovorin Calcium in Treating Patients With Relapsed or Refractory Germ Cell Tumors",PHASE2,COMPLETED,36
NCT01206205,"Frontline Therapy in de Novo Multiple Myeloma Patients Under 65",PHASE2,COMPLETED,31
NCT05764005,"Optimizing Active Surveillance in Low-Risk Prostate Cancer: a Pilot Study",NA,COMPLETED,39
NCT00176605,"Phase II Metronomic Dosing  Etoposide  Cyclophosphamide  D0 Prostate Cancer",PHASE2,COMPLETED,15
NCT01463605,"Nimotuzumab Combined With Radiotherapy for Older Patients With Esophageal Cancer: a Single  Non-control Clinical Trial",PHASE2,COMPLETED,46
NCT04483505,"Rogaratinib  Palbociclib y Fulvestrant in Patients With Breast Cancer.",PHASE1,COMPLETED,9
NCT03367494,"A New Optical Sweat Test Method Based on a Citric Acid-derived Multi-halide Sensor",NA,TERMINATED,25
NCT06376994,"Multi-Center Clean Air Randomized Controlled Trial in COPD",PHASE3,RECRUITING,770
NCT06639594,"Feasibility of Accelerated  Personalized rTMS as an Adjuvant for Impulse Control Disorders: a Pilot Study",PHASE1,RECRUITING,30
NCT05565794,"Pemigatinib After Curative Local Therapy in Advanced iCCA With FGFR2 Fusion/Rearrangements",PHASE2,TERMINATED,2
NCT02954094,"A Longitudinal Observational Study of the Natural History and Management of Patients With HCC",N/A,ACTIVE_NOT_RECRUITING,10000
NCT03045094,"Neck Movement Implicate the Tracheal Tube-tip Displacement in Pediatric Surgery",N/A,COMPLETED,172
NCT04554394,"CellFX System for the Treatment of Cutaneous Non-Genital Warts",NA,COMPLETED,62
NCT03055494,"Study to Explore the Effect of Secukinumab  Compared to Placebo  on Fat Tissue and Skin in Plaque Psoriasis Patients",PHASE4,COMPLETED,102
NCT06986694,"Effects of Voodoo Flossing Technique in Knee Osteoarthritis Patients",NA,RECRUITING,42
NCT00303394,"Treatment of Patients With Type 2 Diabetes With an Interleukin-1 Antagonist",PHASE2,COMPLETED,72
NCT05084066,"A Study on the Phenomenon of Remote Ischaemic Preconditioning in Patients With Peripheral Artery Disease",NA,COMPLETED,42
NCT03862066,"Memory Phenotype and PD-1 Inhibition Response in Oral Cancer",N/A,TERMINATED,2
NCT05405166,"SC Versus IV Isatuximab in Combination With Pomalidomide and Dexamethasone in RRMM",PHASE3,ACTIVE_NOT_RECRUITING,531
NCT00569556,"Effect of Care Management on Diabetes Outcomes",NA,COMPLETED,550
NCT06709456,"Drainage Of Pleural Effusions in the Intensive Care Unit (DOPE-ICU) - Feasibility Trial",NA,RECRUITING,88
NCT00260156,"A Clinical Study to Assess the Effect of Vildagliptin on Beta Cell Function in Drug Naive Patients With Type 2 Diabetes",PHASE3,COMPLETED,59
NCT06215456,"Virtual Reality to Reduce Periprocedural Anxiety During Invasive Coronary Angiography",NA,UNKNOWN,100
NCT02665156,"Time Efficiency of Intracorporeal Orthotopic Diversion With Robotic Staplers After Robot Assisted Radical Cystectomy",NA,COMPLETED,33
NCT07226856,"BMS-986340 in Combination With Nivolumab  Gemcitabine and Nab-paclitaxel for the Treatment of Metastatic and Recurrent Pancreatic Adenocarcinoma",PHASE2,RECRUITING,43
NCT04057456,"Cannabinoids and an Anti-inflammatory Diet for the Treatment of Neuropathic Pain After Spinal Cord Injury",PHASE3,COMPLETED,14
NCT04087356,"Age-related Macular Degeneration (AMD) and Cardiovascular Disease",N/A,UNKNOWN,200
NCT04324151,"Pembrolizumab Combined With Double Platinum Based Chemotherapy for Potentially Resectable NSCLC",N/A,RECRUITING,70
NCT06933251,"PCSK9 Inhibitor and PD-1 Inhibitor Combined With Neoadjuvant Chemoradiotherapy for pMMR/MSS Locally Advanced Rectal Cancer",PHASE2,ACTIVE_NOT_RECRUITING,30
NCT07250451,"Simulation Education and Clinical Practice on Nursing Students' Competence",NA,COMPLETED,94
NCT04671251,"Phase 1b Study of AEVI-007 in Subjects With Relapsed or Refractory Multiple Myeloma",PHASE1,COMPLETED,13
NCT00005751,"Endothelial Vasomotor Function in the Framingham Study",N/A,COMPLETED,N/A
NCT03467529,"Evaluation of Full-field Coherence Tomography for ex Vivo Staging and Assessment of Superficial Esophageal Squamous Carcinoma: a Pilot Study",N/A,COMPLETED,20
NCT00507429,"Study of Combretastatin and Paclitaxel/Carboplatin in the Treatment of Anaplastic Thyroid Cancer",PHASE2 PHASE3,TERMINATED,80
NCT04839029,"Bipolar Versus Mono-polar Needlescopic En Bloc TUR-BT",NA,UNKNOWN,200
NCT07116031,"A Study of Belumosudil in Children With Chronic Graft Versus Host Disease (schoolROCK)",PHASE2,RECRUITING,37
NCT06453031,"Gastric Ischemic Preconditioning Before Esophagectomy",N/A,ACTIVE_NOT_RECRUITING,20
NCT05591131,"Genetic Testing in African Americans",NA,ACTIVE_NOT_RECRUITING,21
NCT07356531,"Clinical Trial Evaluating the Safety and Efficacy of Tumor Thermosensitive Embolic Agent in Transcatheter Arterial Chemoembolization for Primary Liver Cancer",NA,RECRUITING,216
NCT00003831,"Lymph Node Removal in Treating Patients With Stage I or Stage II Non-small Cell Lung Cancer",PHASE3,COMPLETED,1023
NCT03976531,"Geriatric Core Dataset (G-CODE) for Clinical Research in Elderly Cancer Patients",N/A,COMPLETED,42
NCT02659631,"PF-06671008 Dose Escalation Study in Advanced Solid Tumors",PHASE1,TERMINATED,28
NCT00590031,"Phase II Trial of Preoperative Combined Modality Therapy for Esophageal Carcinoma: Cisplatin-Irinotecan Followed by Radiation Therapy With Concurrent Cisplatin and Irinotecan.",PHASE2,COMPLETED,61
NCT01961531,"BrUOG 291: Five Fraction Partial Breast Irradiation Using Non-invasive Image-guided Breast Brachytherapy (NIBB)",NA,COMPLETED,40
NCT04427631,"Exploring Interventions for Glue Ear During Covid-19",NA,UNKNOWN,20
NCT03906331,"Expanded Access for the Treatment of Cancers With Rearranged During Transfection (RET) Activation",N/A,APPROVED_FOR_MARKETING,N/A
NCT05953831,"Reverse Remodeling Effects of CDR132L in Patients With Heart Failure With Mildly Reduced or Preserved Ejection Fraction and Cardiac Hypertrophy",PHASE2,WITHDRAWN,N/A
NCT04179331,"Neurotensin Infusions in Healthy Individuals -",NA,COMPLETED,9
NCT04965831,"Furmonertinib as Perioperation Therapy in Stage IIIA-IIIB (N1-N2) Resectable EGFR Mutated Lung Adenocarcinoma (FRONT)",PHASE2,NOT_YET_RECRUITING,40
NCT01433731,"Safety  Pharmacodynamics (PD)  Pharmacokinetics (PK) Study of SHP141 in 1A  1B  or 2A Cutaneous T-Cell Lymphoma (CTCL)",PHASE1,COMPLETED,18
NCT03482102,"Durvalumab (MEDI4736) and Tremelimumab and Radiation Therapy in Hepatocellular Carcinoma and Biliary Tract Cancer",PHASE2,RECRUITING,70
NCT06764602,"Observational  Retrospective  Multicenter  Nonprofit Study on the Prevalence of Renal Involvement in Pediatric Patients With Tuberous Sclerosis",N/A,RECRUITING,80
NCT00992602,"Liposomal Cytarabine and High-Dose Methotrexate in Treating Patients With Central Nervous System Metastases From Breast Cancer",PHASE2,COMPLETED,3
NCT04591002,"Osimertinib to Suppress the Progression of GGN(EGFR Mutation-positive)",PHASE2,RECRUITING,43
NCT06985602,"Adebrelimab With Chemoradiotherapy and Surgery for G/GEJ",PHASE2,RECRUITING,30
NCT01517802,"A Study That Provides Long-term Safety Follow-up and Examines Long-term Exposure to Abiraterone Acetate",PHASE3,COMPLETED,32
NCT04770402,"Acupuncture for Chemo-Induced Peripheral Neuropathy in Multiple Myeloma Patients",NA,TERMINATED,12
NCT01278602,"R-ESHAP Followed by Autologous Transplantation for Refractory or Relapsed Diffused Large B-cell Lymphoma",PHASE2,UNKNOWN,50
NCT06867302,"Dexmedetomidine and Agitation After Nasal Surgery",NA,RECRUITING,50
NCT03946202,"KORTUC Phase II - Intra-tumoural Radiation Sensitizer in Patients With Locally Advanced/Recurrent Breast Cancer",PHASE2,RECRUITING,184
NCT07370753,"Early Continuous Renal Replacement Therapy for Pediatric Septic Shock",N/A,ACTIVE_NOT_RECRUITING,50
NCT02322853,"A Multicenter Trial Assessing the Efficacy and Safety of tamOxifen Plus LY2228820 in Advanced or Metastatic Breast Cancer Progressing on aromatasE Inhibitors",PHASE2,TERMINATED,8
NCT04583553,"Comparative Microbial Analysis of Cystitis in Non-muscle-invasive Bladder Cancer Patients Using Vikor Scientific Urine-ID Testing Menu (IDTM) and Standard Laboratory Culture",N/A,WITHDRAWN,N/A
NCT00523653,"The Genetics of Dilated Cardiomyopathy: A Quebec-Based Study",N/A,UNKNOWN,200
NCT07283653,"Dissemination and Implementation of DIGEST™ as an Evidence-based Measurement Tool for Dysphagia: A Randomized Implementation Trial",NA,RECRUITING,85
NCT00402753,"Ambulatory Physical Exercise Program in Hematopoietic Stem Cell Transplantation Recipients",EARLY_PHASE1,COMPLETED,128
NCT04241653,"Impact of Different Modes of Ventilation With Laryngeal Mask Airway on Pediatric Cataract Surgery",NA,COMPLETED,150
NCT04567953,"COVID-19 Tests With Saliva Specimens",NA,UNKNOWN,2000
NCT03540953,"Endoscopic Injection of Mitomycin C for the Treatment of Pharyngoesophageal Stenosis",NA,TERMINATED,12
NCT07052253,"A Phase II Clinical Study of AK104/AK112 in Combination With TT-00420 Tablet for Advanced HCC.",PHASE2,NOT_YET_RECRUITING,100
NCT03266653,"EBV-specific Cytotoxic T-lymphocytes (CTLs) for Refractory EBV Infection",PHASE2,RECRUITING,20
NCT05866653,"Effect of Lidocaine Transdermal Patch as Add-On Therapy in Treatment of Oxaliplatin Induced Peripheral Neuropathy in Colorectal Cancer Patients",PHASE2,UNKNOWN,90
NCT00766753,"Vaccination-Dendritic Cells With Peptides for Recurrent Malignant Gliomas",PHASE1 PHASE2,COMPLETED,22
NCT03745729,"Allopurinol in Acute Coronary Syndrome",PHASE4,COMPLETED,162
NCT03104829,"DSME or DSME + MI in T1DM on Glycemic Control",NA,UNKNOWN,60
NCT04797429,"Improving Glycaemic Control in Patients With Type 2 Diabetes Mellitus Through Peer Support Instant Messaging",NA,COMPLETED,68
NCT05320029,"Disposable Powered Articulating Linear Cutter Stapler in Gastrointestinal Tissue Cutting and Anastomosis",NA,COMPLETED,164
NCT07172529,"Pulmonary Function  Muscle Strength  and Functional Capacity in Minimally Invasive Cardiac Surgery",N/A,ACTIVE_NOT_RECRUITING,40
NCT00786331,"Pemetrexed +/- Carboplatin as Second Line Treatment in NSCLC",PHASE2,UNKNOWN,230
NCT04852731,"STretch and Myocardial Characterization in Arrythmogenic Mitral Valve Prolapse-2",NA,RECRUITING,280
NCT05115331,"Palliative UNConventional Hypofractionation Trial for Metastatic Bone Disease",PHASE3,ACTIVE_NOT_RECRUITING,168
NCT07286045,"Visual Assessment vs ROSE in Diagnosing Pleural Effusion Using Medical Thoracoscopy",N/A,COMPLETED,33
NCT00428272,"HGS-ETR2 to Treat Children With Solid Tumors",PHASE1,TERMINATED,30
NCT04882072,"A Study of Ustekinumab in Participants With Takayasu Arteritis (TAK)",PHASE3,TERMINATED,14
NCT03682172,"Effect of Glucagon-like Peptide 2 on Gallbladder Motility After a Meal in Young  Healthy Male Subjects",EARLY_PHASE1,COMPLETED,15
NCT06427772,"Incidence of Early Infection After Bipolar Hemiarthroplasty and Its Associated Factors in Fracture Neck of Femur",N/A,NOT_YET_RECRUITING,74
NCT07123272,"Usability of the MeTime MS App",NA,COMPLETED,10
NCT04215172,"Macrolides in COPD- Bronchiectasis Overlap",N/A,UNKNOWN,60
NCT00910897,"Study in Myeloma Patients Newly Diagnosed Treated as an Induction With Velcade-Dex or Velcade (Bortezomib) Thalidomide Dexamethasone (VTD)",PHASE3,UNKNOWN,205
NCT06581497,"ICIs With and Without MWA in Advanced Hepatocellular Carcinoma",N/A,COMPLETED,52
NCT00816010,"Telephone Intervention in Patients With Acute Coronary Syndrome (ACS) and Diabetes",NA,TERMINATED,137
NCT01479010,"Pilot Study of the Safety and Efficacy of Anakinra (Recombinant Human Interleukin-1 Receptor Antagonist) in Pulmonary Hypertension",PHASE1 PHASE2,TERMINATED,2
NCT05155410,"Examining the Effect of Exogenous Ketone Supplementation on Glucose Control in Type 2 Diabetes",NA,COMPLETED,15
NCT06649110,"A Study to Learn About the Treatment LTP001 in Healthy Participants (Part A) and in Participants With PAH (Part B)",PHASE1 PHASE2,RECRUITING,232
NCT05263310,"Prepare for Your Diabetes Care",NA,ACTIVE_NOT_RECRUITING,600
NCT05856110,"Risk Evaluation by COronary CTA and Artificial IntelliGence Based fuNctIonal analyZing tEchniques - II",N/A,UNKNOWN,2000
NCT00064610,"Phase I/II Dose Escalation Study of VELCADE® and Docetaxel in Patients With Advanced Androgen-Independent Prostate Cancer",PHASE1 PHASE2,COMPLETED,102
NCT06208410,"A Clinical Study of JS105 in Combination With Other Anti-tumor Therapies in Patients With Solid Tumors",PHASE1 PHASE2,RECRUITING,306
NCT07457710,"Remote Haptic Rehabilitation for Parkinson's Disease",NA,NOT_YET_RECRUITING,20
NCT05952310,"Clinical Trial of Infusion of Activated NK Cells for the Treatment of Sarcomas",NA,RECRUITING,10
NCT06025110,"A Study of TCD601 (Siplizumab) in New Onset Type 1 Diabetes Patients",PHASE2,TERMINATED,9
NCT02714413,"Effect of D-allulose in Addition to Oral Sucrose Load",PHASE2,COMPLETED,50
NCT04488913,"Rapid Acute Coronary Syndrome Exclusion Using High-sensitivity I Troponin",NA,COMPLETED,32609
NCT00401960,"Daptomycin as an Adjuvant Agent in the Treatment of Enterococcal Native Valve Endocarditis.",PHASE4,TERMINATED,6
NCT02916160,"Sacubitril-valsartan and Heart Failure Patients : the ENTRESTO-SAS Study",PHASE4,COMPLETED,124
NCT05258760,"Covid 19 Vaccine Acceptance in Egyptian Pregnant Women",N/A,UNKNOWN,1100
NCT05040360,"Testing the Use of Chemotherapy After Surgery for High-Risk Pancreatic Neuroendocrine Tumors",PHASE2,RECRUITING,141
NCT01903460,"Safety and Efficacy Study of LUM001 in the Treatment of Cholestatic Liver Disease in Patients With Alagille Syndrome",PHASE2,COMPLETED,20
NCT01842360,"Evaluation of the Efficacy and Safety of MV130 in Chronic Obstructive Pulmonary Disease (COPD)",PHASE2 PHASE3,COMPLETED,198
NCT04416360,"Autism Spectrum Disorder or Attention Deficit Hyperactivity Disorder in Covid-19 Outbreak",NA,COMPLETED,35
NCT07041320,"Oral Metronomic Vinorelbine and PD-1 Inhibitors in Elderly Non-small Cell Lung Cancer",N/A,RECRUITING,40
NCT04189120,"The Effect of Ultrasound Guided Superficial  Deep Serratus Plane Blocks and Thoracic Epidural in Thoracotomy",NA,COMPLETED,180
NCT01383720,"REpositionable Percutaneous Replacement of Stenotic Aortic Valve Through Implantation of Lotus™ Valve SystEm",NA,COMPLETED,11
NCT01482520,"Genome-wide Association Study to Predict Treatment Response for Molecular Targeted Therapy in Hepatocellular Carcinoma and Renal Cell Carcinoma",N/A,COMPLETED,200
NCT04003220,"Idiopathic Chronic Thrombocytopenia of Undetermined Significance : Pathogenesis and Biomarker",N/A,UNKNOWN,80
NCT04833920,"Effect tDCS of Motor Cortex on Chemotherapy Induced Peripheral Neuropathy",NA,UNKNOWN,26
NCT07285720,"Phonological Constraints on Language Development in Individuals With Williams Syndrome",NA,RECRUITING,130
NCT00950482,"Pilot Study - Impact of Traditional Acupuncture on Menopause",NA,COMPLETED,45
NCT03265782,"Paracetamol Versus Ibuprofen for PDA Closure",PHASE4,UNKNOWN,30
NCT00843882,"Lenalidomide With or Without Epoetin Alfa in Treating Patients With Myelodysplastic Syndrome and Anemia",PHASE3,ACTIVE_NOT_RECRUITING,247
NCT03274882,"Study of Efficacy and Safety of S 95005 (TAS-102) in Patients With Metastatic Colorectal Cancer Who Failed Standard Chemotherapies",PHASE2,COMPLETED,26
NCT02662582,"A Study to Assess the Effect of CK-2127107 on Physical Function in Subjects With Chronic Obstructive Pulmonary Disease",PHASE2,COMPLETED,46
NCT07215182,"[68Ga]Ga-FAPI Total Body PET/CT for Better and Faster Imaging in Cancer",PHASE2,RECRUITING,20
NCT05214482,"A Study of AK112 in Advanced Malignant Tumors",PHASE1 PHASE2,COMPLETED,154
NCT03671382,"Communication During Medical Consultations in Singapore -Pilot",NA,COMPLETED,104
NCT05398224,"R-MTX-zanbrutinib in Secondary CNS Lymphoma",PHASE2,UNKNOWN,45
NCT06106620,"Effects of a Multi-Ingredient Dietary Supplement on Blood and Breath Alcohol Levels",NA,COMPLETED,35
NCT06048120,"A Study to Learn How Safe the Study Treatment BAY2701250 is  How it Affects the Body and How it Moves Into  Through and Out of the Body in Healthy Male Participants When a Single Amount is Given as an Injection Into the Vein (Intravenous Infusion) or Under the Skin (Subcutaneous Injection)",PHASE1,COMPLETED,82
NCT06898320,"Cardiac Injury Due to Anthracycline in Paediatric Oncological Patients",N/A,RECRUITING,22
NCT05044624,"Retroperıtoneal Soft-Tıssue Sarcomas",NA,COMPLETED,18
NCT05490524,"Smart Living Homes: GATEKEEPER System With Patients With Cancer and Dementia in Cyprus",NA,UNKNOWN,300
NCT05641623,"OSU6162 as add-on in SSRI/SNRI-resistant Depression",PHASE2,RECRUITING,180
NCT05739123,"Relugolix Pregnancy Registry: An Observational Study of the Safety of Relugolix-Containing Therapy Exposure in Pregnant Women and Their Offspring",N/A,RECRUITING,728
NCT06994923,"Weight Management Intervention in College: A Pilot",NA,RECRUITING,60
